id,source,make,model,title,year,mileage,engine,gearbox,power_ps,power_kw,currency,price,estimated_price,cc,url,location,equipment,seller_name,seller_url,range,consumption_fuel,consumption_kw,co2,days_in_sale,ranges,rating
21652641131833026,mobile.bg,BMW,X7,"BMW X7 M-FULL, FULL, , ,",2020,95000,Diesel,Automatic,265,265,EUR,63000,70466.54655222641,,,"обл. Пловдив, гр. Пловдив",,ЕКОМАШИНИ ЕООД,https://ecomashini.mobile.bg,,,,,,,
21700295574234274,mobile.bg,BMW,X7,BMW X7 3.0d xDrivel,2020,108000,Diesel,Automatic,265,265,BGN,148800,161474.93582729972,,,"обл. Враца, с. Софрониево",,Интертрейд 7 /Светлин Спасов/,https://intertreid7.mobile.bg,,,,,,,
21725913469427636,mobile.bg,Dodge,Ram,Dodge RAM 1500 REBAL SPORT/5.7 HEMI/EXCLUSIVE/Gaz/TOP /UNIKAT!!!,2020,30000,Petrol,Automatic,400,400,BGN,94500,101826.20627041836,,,"обл. Благоевград, гр. Сандански",,I & L Auto,https://il-auto.mobile.bg,,,,,,,
11728847326559071,mobile.bg,Lexus,LC,Lexus LC 500h Hybrid,2020,32000,Hybrid,Automatic,359,359,BGN,139900,149838.64072011446,,,"обл. София, гр. София",,"ISauto - ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isauto.mobile.bg,,,,,,,
11729060772538199,mobile.bg,Lexus,LC,Lexus LC 500h Hybrid,2020,32000,Petrol,Automatic,359,359,BGN,139900,149838.64072011446,,,"обл. Варна, гр. Варна",,"ISauto Varna- ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isautovarna.mobile.bg,,,,,,,
21740415472348945,mobile.bg,Mercedes-Benz,AMG,Mercedes-Benz AMG GT 4Matic+ * EQ Boost* AGILITY SELECT*,2020,119000,Petrol,Automatic,389,389,BGN,134900,147116.69475499995,,,"обл. Варна, гр. Варна",,Promosale Varna,https://promosale_varna.mobile.bg,,,,,,,
11737809378228257,mobile.bg,Mercedes-Benz,AMG,Mercedes-Benz AMG GT 6.3 AMG packet,2020,64000,Petrol,Automatic,435,435,EUR,98400,106945.74974534311,,,"обл. Варна, гр. Варна",,Автооказион Шампион,https://champion.mobile.bg,,,,,,,
11731912829269825,mobile.bg,Mercedes-Benz,CLS,Mercedes-Benz CLS 53 AMG 4М+ /Distr/Burm/Karbon/obduh/masaj/Full!!!,2020,99000,Petrol,Automatic,435,435,BGN,99500,109137.21955394174,,,"обл. Благоевград, гр. Сандански",,I & L Auto,https://il-auto.mobile.bg,,,,,,,
11742459659985729,mobile.bg,Mercedes-Benz,E,Mercedes-Benz E 400 D/AMG/FACELIFT/4MATIC,2020,112000,Diesel,Automatic,330,330,BGN,98000,107935.27177805384,,,"обл. Велико Търново, гр. Велико Търново",,JD Auto,https://jdauto.mobile.bg,,,,,,,
21741546229185338,mobile.bg,Mercedes-Benz,G,Mercedes-Benz G 63 AMG EDITION 1 MANIFAKTUR CARBON 3D-BURMESTER 360 MAT22,2020,78500,Petrol,Automatic,585,585,BGN,256900,274787.3998750958,,,"обл. София, гр. София",,CAR CONCEPT,https://carconcept.mobile.bg,,,,,,,
21739802820462787,mobile.bg,Mercedes-Benz,G,Mercedes-Benz G 63 AMG Burmester 3D,2020,41000,Petrol,Automatic,585,585,BGN,295000,313927.2580243052,,,"обл. София, гр. София",,Fleet Solutions,https://fleetsolutions.mobile.bg,,,,,,,
21738100443406652,mobile.bg,Mercedes-Benz,GLC,Mercedes-Benz GLC 400,2020,108500,Diesel,Automatic,330,330,BGN,94900,104557.9471593661,,,"обл. Варна, гр. Варна",,"ISauto Varna- ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isautovarna.mobile.bg,,,,,,,
21740395683326176,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE,2020,88000,Diesel,Automatic,245,245,BGN,95000,104060.52131653146,,,"обл. София, гр. София",,"GERMANY CARS DELIVERY - ВНОС ПО ПОРЪЧКА, ГАРАНЦИЯ, ПЪЛНА ИСТОРИЯ, ЛИЗИНГ, ЗАМЯНА",https://germanycars.mobile.bg,,,,,,,
21739376518541095,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 350 2.0 4MATIC,2020,85000,Petrol,Automatic,258,258,BGN,96000,105028.51672356145,,,"обл. Сливен, гр. Сливен",,CARSALES,https://car-sales.mobile.bg,,,,,,,
21742851525510107,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 350 AMG PACK* FULL* TOP,2020,102000,Petrol,Automatic,258,258,BGN,98990,108686.78503070318,,,"обл. Враца, гр. Враца",,Auto Iuli,https://autoiuli.mobile.bg,,,,,,,
21722435961570807,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 350 AMG/4matic/Virtual/Ambient,2020,74000,Diesel,Automatic,272,272,BGN,149900,161636.62586044823,,,"обл. Варна, гр. Варна",,"ISauto Varna- ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isautovarna.mobile.bg,,,,,,,
21743584865578927,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 400 AMG Pack* 4Matic* Pano* 360* 6+ 1*,2020,189000,Diesel,Automatic,330,330,BGN,99900,112207.25707213127,,,"обл. Варна, гр. Варна",,Promosale Varna,https://promosale_varna.mobile.bg,,,,,,,
21740665444985311,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 400 d* 4Matic* Active Body Control* AMG* 6+ 1*,2020,116000,Diesel,Automatic,330,330,BGN,122000,133402.8610095858,,,"обл. Варна, гр. Варна",,Promosale Varna,https://promosale_varna.mobile.bg,,,,,,,
11717025240763679,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 450 * 4 MATIC * 6 + 1 * BURMEISTER,2020,87000,Petrol,Automatic,367,367,BGN,124680,135380.50632226025,,,"обл. Варна, гр. Варна",,Перфект Ауто,https://perfektauto.mobile.bg,,,,,,,
21727541306639016,mobile.bg,Mercedes-Benz,GLE,"Mercedes-Benz GLE 450 AMG 4М/360/BURMESTER 4D/Панор/3хTV обдухване ,",2020,60000,Petrol,Automatic,390,390,BGN,120000,129643.01010744052,,,"обл. Благоевград, гр. Сандански",,I & L Auto,https://il-auto.mobile.bg,,,,,,,
21732043925286376,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 53 4MATIC AMG,2020,63000,Petrol,Automatic,435,435,BGN,113600,122971.28251169133,,,"обл. Пловдив, гр. Пловдив",,Car De Lux,https://cardelux.mobile.bg,,,,,,,
21730796217242519,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 53 4MATIC Coupe,2020,136000,Petrol,Automatic,435,435,BGN,160000,174128.57763484214,,,"обл. София, гр. София",,ViktoriaCars,https://viktoriacars.mobile.bg,,,,,,,
21743600653455485,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 53 4MATIC 4M+ * Carbon* Burm* Pano,2020,116000,Petrol,Automatic,435,435,BGN,172680,186933.4438474176,,,"обл. Стара Загора, гр. Стара Загора",,PROMO SALE,https://promosale.mobile.bg,,,,,,,
21740262686748932,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE 53 4MATIC AMG/Burmester/HuD/Pano/Обдухване/Multibeam Led/360,2020,94000,Petrol,Automatic,457,457,BGN,179880,193891.2439387549,,,"обл. София, гр. София",,"ISauto - ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isauto.mobile.bg,,,,,,,
21738665805729582,mobile.bg,Mercedes-Benz,GLE,Mercedes-Benz GLE Coupe 400d - AMG - Burmester - Панорама - Head up,2020,186000,Diesel,Automatic,330,330,BGN,108000,120674.60406062531,,,"обл. Плевен, гр. Плевен",,КЪНЧЕВ,https://kunchev-auto.mobile.bg,,,,,,,
11740654869045684,mobile.bg,Mercedes-Benz,GLS,Mercedes-Benz GLS 450 4M AMG HUD,2020,97000,Petrol,Automatic,0,0,EUR,65499,73164.9412559513,,,"обл. София, гр. София",,NOVA CARS,https://novacars.mobile.bg,,,,,,,
21726955951216698,mobile.bg,Mercedes-Benz,Gls580,Mercedes-Benz GLS580 AMG 7-Местен,2020,38063,Petrol,Automatic,489,489,BGN,178000,190259.99591798964,,,"обл. Пловдив, гр. Асеновград",,Vi Em Auto,https://viemauto.mobile.bg,,,,,,,
11742654140208720,mobile.bg,Mercedes-Benz,GT,Mercedes-Benz GT 43 AMG V8 BITURBO 4Matic+ * 367 k.c * FULL*,2020,158000,Petrol,Automatic,367,367,BGN,159900,174670.129124969,,,"обл. София, гр. София",,TM Group,https://tmgroup.mobile.bg,,,,,,,
11743870376657709,mobile.bg,Mercedes-Benz,GT,Mercedes-Benz GT 43 AMG 4matic+,2020,120000,Diesel,Automatic,367,367,BGN,169999,184219.3148331684,,,"обл. Сливен, гр. Нова Загора",,NOVA PREMIUM CARS,https://novapremiumcars.mobile.bg,,,,,,,
11742480678590812,mobile.bg,Mercedes-Benz,S,"Mercedes-Benz S 400 d, AMG, 3xTV, Вентилация, Масаж, Night,",2020,114379,Diesel,Automatic,340,340,BGN,114500,125433.32563130185,,,"обл. София, гр. София",,БАВАРИЯ АУТО -  ВНОС НА АВТОМОБИЛИ от ГЕРМАНИЯ - ЛИЗИНГ,https://bavaria-auto.mobile.bg,,,,,,,
11728064948083064,mobile.bg,Mercedes-Benz,S,Mercedes-Benz S 500,2020,82500,Petrol,Automatic,435,435,BGN,227880,244252.7889870177,,,"обл. Варна, гр. Варна",,"ISauto Varna- ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isautovarna.mobile.bg,,,,,,,
11720797399976203,mobile.bg,Mercedes-Benz,S,Mercedes-Benz S 500,2020,82500,Petrol,Automatic,435,435,BGN,227880,244252.7889870177,,,"обл. София, гр. София",,"ISauto - ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isauto.mobile.bg,,,,,,,
11737647392059807,mobile.bg,Mercedes-Benz,V,Mercedes-Benz V 300 d 4matic,2020,125176,Diesel,Automatic,240,240,BGN,109990,120987.26941623027,,,"обл. София, гр. София",,7 Карс,https://7cars.mobile.bg,,,,,,,
21743773517007097,mobile.bg,Porsche,Cayenne,Porsche Cayenne,2020,122000,Diesel,Automatic,340,340,BGN,125000,136748.10370359942,,,"обл. София, гр. София",,КУИК КАР ООД,https://quickcar.mobile.bg,,,,,,,
21741340872610296,mobile.bg,Porsche,Cayenne,Porsche Cayenne COUPE/CHRON/PANO/BOSE/360/KEYLESS,2020,82000,Petrol,Automatic,340,340,BGN,132000,142965.14668710495,,,"обл. София, гр. София",,"GERMANY CARS DELIVERY - ВНОС ПО ПОРЪЧКА, ГАРАНЦИЯ, ПЪЛНА ИСТОРИЯ, ЛИЗИНГ, ЗАМЯНА",https://germanycars.mobile.bg,,,,,,,
21739390595946001,mobile.bg,Porsche,Cayenne,Porsche Cayenne Безупречен E-Hybrid 4WD,2020,79000,Hybrid,Automatic,462,462,BGN,141500,152911.23905785976,,,"обл. Пловдив, гр. Пловдив",,Rex Auto,https://rexauto.mobile.bg,,,,,,,
21735473185553907,mobile.bg,Porsche,Cayenne,Porsche Cayenne Coupe/Sport Design/Bose/PDLS+,2020,68500,Petrol,Automatic,340,340,BGN,144900,156193.59831230273,,,"обл. Варна, гр. Варна",,"ISauto Varna- ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isautovarna.mobile.bg,,,,,,,
21735227758060588,mobile.bg,Porsche,Cayenne,Porsche Cayenne Coupe/Sport Design/Bose/PDLS+,2020,68500,Petrol,Automatic,340,340,BGN,144900,156193.59831230273,,,"обл. София, гр. София",,"ISauto - ВНОС,ПО ПОРЪЧКА,ПРОДАЖБА И ЗАМЯНА НА АВТОМОБИЛИ!ЛИЗИНГ!",https://isauto.mobile.bg,,,,,,,
11702121231122890,mobile.bg,Porsche,Panamera,Porsche Panamera GTS,2020,81000,Petrol,Automatic,460,460,EUR,94000,102798.35492755228,,,"обл. Благоевград, гр. Гоце Делчев",,КСМ АУТО ТРАНС,https://ksmauto.mobile.bg,,,,,,,
11741345721637932,mobile.bg,Porsche,Taycan,Porsche Taycan 4S Швейцария/Всички,2020,47000,Electric,Automatic,490,490,BGN,119999,129259.53158420487,,,"обл. София, гр. София",,"Кентавър - Изкупуване на автомобили, Продажба и Лизинг!",https://kentavar.mobile.bg,,,,,,,
11729761742302391,mobile.bg,Porsche,Taycan,Porsche Taycan TURBO S,2020,35000,Electric,Automatic,761,761,EUR,89000,96163.93490251224,,,"обл. София, гр. София",,Д Текс,https://dtex.mobile.bg,,,,,,,
11739722933543947,mobile.bg,Tesla,Model,Tesla Model S DUALMOTOR * VOSSEN *,2020,89000,Electric,Automatic,795,795,BGN,104900,114546.78076071176,,,"обл. Варна, гр. Варна",,Перфект Ауто,https://perfektauto.mobile.bg,,,,,,,
21686910181250781,mobile.bg,Toyota,Sequoia,Toyota Sequoia 5.7i V8 17800km,2020,17876,Petrol,Automatic,381,381,BGN,139990,149518.2158283547,,,"обл. Перник, гр. Перник",,NEXT AUTO,https://nextautobg.mobile.bg,,,,,,,
11721995901473071,mobile.bg,Alpina,B3,Alpina B3 BiTurbo xDrive,2020,111000,Petrol,Automatic,462,462,BGN,93500,103152.74452259287,,,Намира се в Германия,,L-Car,https://lcar.mobile.bg,,,,,,,
11734433741748076,mobile.bg,Aston,Martin,Aston Martin V8 Vantage,2020,14000,Petrol,Automatic,510,510,BGN,220000,233914.49375194148,,,"обл. Перник, с. Кладница",,Трейд ИН ЕООД,https://tradein.mobile.bg,,,,,,,
11557600342863803,mobile.bg,Audi,A6,Audi A6 Allroad 55 TDI quattro,2020,47700,Diesel,Automatic,349,349,BGN,102500,110796.862521386,,,Намира се в Германия,,APEX-3  Bнос от Германия на всички видове нови и употрбявани автомобили!,https://apex3.mobile.bg,,,,,,,
11725803447823507,mobile.bg,Audi,A7,Audi A7 50 TDI/286/S Line/ВАКУМ/360/MATRIX/зав. заден,2020,103500,Diesel,Automatic,286,286,BGN,100000,109797.71984662628,,,"обл. Русе, гр. Русе",,City Cars,https://citycars.mobile.bg,,,,,,,
11695398384812914,mobile.bg,Audi,A8,Audi A8 L* 55TFSI* Quattro* S-Line* Full*,2020,115000,Petrol,Automatic,340,340,BGN,90000,99573.5494597212,,,"обл. Пловдив, гр. Пловдив",,Hard Cars,https://hardcars.mobile.bg,,,,,,,
11727377192722025,mobile.bg,Audi,A8,Audi A8 Plygin Laser Licht Mega Full,2020,99000,PluginHybrid,Automatic,460,460,BGN,126998,138181.8913549421,,,"обл. Пловдив, гр. Съединение",,Amg cars 2023,https://amgcars2023.mobile.bg,,,,,,,
11646913778658209,mobile.bg,Audi,A8,Audi A8 L Hybrid/Elektro,2020,32000,Petrol,Automatic,449,449,BGN,186000,198531.61366455106,,,"обл. София, гр. София",,PRIMA,https://prima.mobile.bg,,,,,,,
11637864272954446,mobile.bg,Audi,ETron,Audi E-Tron e-tron 50 quat,2020,14950,Electric,Automatic,313,313,BGN,118000,126205.27643052954,,,Намира се в Германия,,APEX-3  Bнос от Германия на всички видове нови и употрбявани автомобили!,https://apex3.mobile.bg,,,,,,,
21719497563570220,mobile.bg,Audi,Q7,Audi Q7 5.5 TFSI S-line,2020,45000,Petrol,Automatic,340,340,BGN,90900,98464.97461752943,,,"обл. София, гр. София",,Luxcar,https://luxcarbg.mobile.bg,,,,,,,
21729071133375856,mobile.bg,Audi,Q7,Audi Q7 S-line* Matrix* BOSE*,2020,146000,Diesel,Automatic,286,286,BGN,92900,103548.59493844653,,,"обл. Варна, гр. Варна",,Promosale Varna,https://promosale_varna.mobile.bg,,,,,,,
21737132980121781,mobile.bg,Audi,Q7,Audi Q7 55 TFSI Technik S LINE,2020,94000,Petrol,Automatic,340,340,BGN,94000,103180.77720408642,,,"обл. Пловдив, гр. Пловдив",,BohemCars,https://bohemcars.mobile.bg,,,,,,,
21742413596412949,mobile.bg,Audi,Q7,Audi Q7 50 TDI Quattro 2020 3x S-Line,2020,148787,Diesel,Automatic,286,286,BGN,94700,105531.82445402222,,,"обл. Варна, гр. Варна",,Import Cars Varna,https://importcarsvarna.mobile.bg,,,,,,,
21723397813250058,mobile.bg,Audi,Q7,Audi Q7 S line 50 TDI quattro,2020,145353,Diesel,Automatic,286,286,BGN,98000,108916.42025414936,,,"обл. Стара Загора, гр. Стара Загора",,Автохит 2000 AUDI,https://autohit_audi.mobile.bg,,,,,,,
21740063381920475,mobile.bg,Audi,Q7,Audi Q7 50TDI Quattro S-Line 7 Seats,2020,134000,Diesel,Automatic,286,286,BGN,99999,110693.88509487,,,"обл. София, гр. София",,СОФАВТО,https://sofauto.mobile.bg,,,,,,,
21721397825743205,mobile.bg,Audi,Q7,Audi Q7 S line 50 TDI quattro,2020,159937,Diesel,Automatic,286,286,BGN,102000,113570.4260206829,,,"обл. Пловдив, гр. Пловдив",,Порше Пловдив,https://audi_plovdiv.mobile.bg,,,,,,,
21741963228100024,mobile.bg,Audi,Q7,Audi Q7 50TDI Quattro S-Line 7 Seats,2020,134000,Diesel,Automatic,286,286,BGN,103899,114813.24723116728,,,"обл. София, гр. София",,СОФАВТО,https://sofauto.mobile.bg,,,,,,,
21733172827846255,mobile.bg,Audi,Q7,"Audi Q7 50TDI, Laser, Head-up, Bose, 3хSline, 360, 7",2020,139000,Diesel,Automatic,287,287,BGN,104998,116121.14784721646,,,"обл. София, гр. София",,DiV Powersports Shop,https://divshop.mobile.bg,,,,,,,
21738062218524050,mobile.bg,Audi,Q7,Audi Q7 50TDI Quattro S-Line 7-Seater,2020,144000,Diesel,Automatic,286,286,BGN,110398,121971.96552691038,,,"обл. София, гр. София",,СОФАВТО,https://sofauto.mobile.bg,,,,,,,
21739807127884879,mobile.bg,Audi,Q7,Audi Q7 3.0 TDI Quattro S Line,2020,162000,Diesel,Automatic,286,286,BGN,110398,122501.473294419,,,"обл. София, гр. София",,СОФАВТО,https://sofauto.mobile.bg,,,,,,,
21740047266462830,mobile.bg,Audi,Q7,Audi Q7 45TDI/231HP/S-LINE/PANO/HD-MATRIX/CAM/ACC/AMB/897b,2020,97700,Diesel,Automatic,231,231,BGN,110599,120822.25946750969,,,"обл. София, гр. София",,G&G AUTO LTD,https://gandgautoltd.mobile.bg,,,,,,,
21743597565207828,mobile.bg,Audi,Q7,Audi Q7 3.0 TDI Quattro S Line,2020,139000,Diesel,Automatic,286,286,BGN,116398,128162.36024562374,,,"обл. София, гр. София",,СОФАВТО,https://sofauto.mobile.bg,,,,,,,
21733475600576375,mobile.bg,Audi,Q7,Audi Q7 S line 50 TDI qu. tiptr.,2020,49600,Diesel,Automatic,286,286,EUR,62398,68495.14977980463,,,"обл. София, гр. София",,ММ Ауто,https://mmauto.mobile.bg,,,,,,,
21535996210081590,mobile.bg,Audi,Q7,Audi Q7 50TDI quattro S-LINE,2020,74760,Diesel,Automatic,286,286,BGN,132000,142752.16689617373,,,Намира се в Германия,,APEX-3  Bнос от Германия на всички видове нови и употрбявани автомобили!,https://apex3.mobile.bg,,,,,,,
21729262388845157,mobile.bg,Audi,Q7,Audi Q7 S line 50 TDI quattro,2020,81033,Diesel,Automatic,286,286,BGN,138900,150224.80259429174,,,"обл. Велико Търново, гр. Велико Търново",,Авточойс -Официален представител на VW за Централна Северна България,https://autochoice.mobile.bg,,,,,,,
21742671629025096,mobile.bg,Audi,Q8,Audi Q8 50TDI QUATTRO FULL SLINE ПАНОРАМА ЛИЗИНГ 100%,2020,120000,Diesel,Automatic,286,286,BGN,94880,104875.11885457556,,,"обл. Пазарджик, гр. Пазарджик",,ELIQ AUTO,https://eliqauto.mobile.bg,,,,,,,
21738308687661905,mobile.bg,Audi,Q8,Audi Q8 50 TDI quattro,2020,98185,Diesel,Automatic,286,286,BGN,104000,113866.35477617907,,,"обл. София, гр. София",,Порше София Запад,https://porsche-zapad.mobile.bg,,,,,,,
21737095907116157,mobile.bg,Audi,Q8,Audi Q8 5.0TDI#3xSLINE#B&O#MATRIX-LASER#PODGREV#OBDUH#PANO,2020,171000,Diesel,Automatic,286,286,BGN,118888,131733.76167488203,,,"обл. Пловдив, гр. Пловдив",,PEEV AUTO,https://peevauto.mobile.bg,,,,,,,
11737823795047953,mobile.bg,Audi,R8,Audi R8 PERFORMANCE 620kc,2020,79236,Petrol,Automatic,620,620,BGN,300000,320333.28369895986,,,"обл. София, гр. София",,SCUDERIA MOTORS,https://scuderiamotors.mobile.bg,,,,,,,
11716112415233489,mobile.bg,Audi,Rs4,Audi Rs4 Топ състояние цена с,2020,125900,Petrol,Automatic,450,450,BGN,106000,116794.14305588079,,,"обл. София, гр. София",,Вал Транс 2016,https://sm101010.mobile.bg,,,,,,,
11743174230143158,mobile.bg,Audi,Rs6,Audi Rs6 ABT / CARBON CERAMIC / ВЕНТИЛАЦИЯ / BANG & OLUFSEN,2020,78000,Petrol,Automatic,600,600,BGN,165000,177703.61944760964,,,"обл. София, гр. София",,MAXXTRADE,https://maxxtrade.mobile.bg,,,,,,,
11733303881899576,mobile.bg,Audi,Rs6,Audi Rs6 * CARBON* CERAMIC* B&O* 360* LASER*,2020,109000,Petrol,Automatic,600,600,BGN,165900,179566.1715231056,,,"обл. София, гр. Самоков",,REMAX AUTO BG,https://remaxautobg.mobile.bg,,,,,,,
11732023992547014,mobile.bg,Audi,Rs6,Audi Rs6,2020,55000,Petrol,Automatic,600,600,EUR,85200,92738.5394002751,,,"обл. София, гр. София",,PREMIUM CAR,https://premiumcar.mobile.bg,,,,,,,
11736355399558844,mobile.bg,Audi,Rs6,Audi Rs6 CERAMIC / FULL,2020,94000,Petrol,Automatic,600,600,BGN,175000,188736.76003487525,,,"обл. София, гр. София",,MAXXTRADE,https://maxxtrade.mobile.bg,,,,,,,
11736166673503716,mobile.bg,Audi,Rs6,Audi Rs6 Avant Quattro 4.0 TFSI Matrix* Pano* Ceramic* B&O,2020,77200,Petrol,Automatic,600,600,EUR,89998,98459.47065454966,,,"обл. София, гр. София",,ММ Ауто,https://mmauto.mobile.bg,,,,,,,
